,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
ygeX,1.5216668740551358,22.0,3000868.0,"2,3-diaminopropionate ammonia lyase, PLP-dependent",b2871,frozenset({<Reaction DAPAL at 0x7fcfa6ab4d68>})
ygeY,1.4392080278051724,22.0,3002368.0,putative peptidase,b2872,
hyuA,1.4692181250759093,22.0,3003386.0,D-stereospecific phenylhydantoinase,b2873,
yqeA,1.6877674440800798,22.0,3004819.0,putative amino acid kinase,b2874,frozenset({<Reaction CBMKr at 0x7fcfa6b3a240>})
yqeB,1.486908154422432,22.0,3006464.0,XdhC-CoxI family protein with NAD(P)-binding Rossman fold,b2875,
yqeC,1.50147058007611,22.0,3007645.0,putative selenium-dependent hydroxylase accessory protein,b2876,
mocA,1.5516791114438417,22.0,3008518.0,CTP:molybdopterin cytidylyltransferase,b2877,frozenset({<Reaction MOCDS at 0x7fcfa67b1278>})
ygfK,1.5341440816043634,22.0,3009418.0,putative Fe-S subunit oxidoreductase subunit,b2878,
ssnA,1.4914338156427238,22.0,3012608.0,putative chlorohydrolase/aminohydrolase,b2879,
ygfM,1.5946186276031036,22.0,3014656.0,putative oxidoreductase,b2880,
xanQ,1.5344515324835295,22.0,3017709.0,xanthine permease,b2882,frozenset({<Reaction XANt2pp at 0x7fcfa6520668>})
guaD,1.6275930571319939,22.0,3019124.0,guanine deaminase,b2883,frozenset({<Reaction GUAD at 0x7fcfa68ec4a8>})
ygfQ,1.5431402573158273,22.0,3020479.0,,,
ygfS,1.5989457692901563,22.0,3021882.0,putative 4Fe-4S ferredoxin-type oxidoreductase subunit,b2886,
ygfT,1.5462356730518296,22.0,3022848.0,"putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit",b2887,
uacT,1.6025214841498174,22.0,3024725.0,uric acid permease,b2888,
yqfG,1.5086656719044866,22.0,3026175.0,uncharacterized protein,b4684,
idi,1.500533781298657,22.0,3026944.0,isopentenyl diphosphate isomerase,b2889,frozenset({<Reaction IPDDI at 0x7fcfa68cde10>})
lysS,1.560452004602092,22.0,3027015.0,"lysine tRNA synthetase, constitutive",b2890,frozenset({<Reaction LYSTRS at 0x7fcfa682ed30>})
prfB,1.4096963941198273,22.0,3028992.0,peptide chain release factor RF-2,b2891,
recJ,1.4115599473032265,22.0,3031040.0,"ssDNA exonuclease, 5' --> 3'-specific",b2892,
dsbC,1.624066295033947,22.0,3031470.0,protein disulfide isomerase II,b2893,"frozenset({<Reaction DSBCGT at 0x7fcfa6a79eb8>, <Reaction TDSR1 at 0x7fcfa65a16d8>})"
xerD,1.6180941951032917,22.0,3033088.0,site-specific tyrosine recombinase,b2894,
fldB,1.7152589040170894,22.0,3033213.0,flavodoxin 2,b2895,"frozenset({<Reaction RNTR1c2 at 0x7fcfa66301d0>, <Reaction MECDPDH5 at 0x7fcfa67f5048>, <Reaction POR5 at 0x7fcfa66c6358>, <Reaction RNTR2c2 at 0x7fcfa6630668>, <Reaction FLDR2 at 0x7fcfa6a0eac8>, <Reaction RNTR4c2 at 0x7fcfa66306d8>, <Reaction RNTR3c2 at 0x7fcfa66303c8>})"
cptA,1.6956344614340373,22.0,3033774.0,toxin of CptAB toxin-antitoxin pair,b2896,
sdhE,1.504622943456313,22.0,3034162.0,flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair,b2897,
ygfZ,1.5795534010975218,22.0,3035136.0,"iron-sulfur cluster repair protein, plumbagin resistance",b2898,
yqfA,1.4611880345909276,22.0,3035847.0,hemolysin III family HylIII inner membrane protein,b2899,
bglA,1.5315266160072278,22.0,3037020.0,6-phospho-beta-glucosidase A,b2901,frozenset({<Reaction AB6PGH at 0x7fcfa6c33f28>})
ygfF,1.4589927642429648,22.0,3039232.0,putative NAD(P)-dependent oxidoreductase,b2902,
gcvH,1.351298719524838,22.0,3042518.0,glycine cleavage complex lipoylprotein,b2904,frozenset({<Reaction GLYCL at 0x7fcfa6935c18>})
ubiI,1.4801623331753577,22.0,3045376.0,"2-octaprenylphenol hydroxylase, FAD-dependent",b2906,
pepP,1.4157252982687176,22.0,3047424.0,proline aminopeptidase P II,b2908,
ygfB,1.5461381255914708,22.0,3048224.0,UPF0149 family protein,b2909,
zapA,1.8667597160491265,22.0,3048970.0,FtsZ stabilizer,b2910,
fau,1.8071023419505725,22.0,3049599.0,5-formyltetrahydrofolate cyclo-ligase family protein,b2912,frozenset({<Reaction FOMETRi at 0x7fcfa69973c8>})
ibsC,1.467779592415832,22.0,3050248.0,toxic membrane protein,b4665,
serA,1.3943433754336116,22.0,3051520.0,D-3-phosphoglycerate dehydrogenase,b2913,frozenset({<Reaction PGCD at 0x7fcfa66ff128>})
rpiA,1.3856777949519672,22.0,3052024.0,"ribose 5-phosphate isomerase, constitutive",b2914,frozenset({<Reaction RPI at 0x7fcfa6630710>})
yqfE,1.3868268519235007,22.0,3053056.0,No_gene_product,b2915,
scpA,1.4193755926472673,22.0,3055616.0,methylmalonyl-CoA mutase,b2917,frozenset({<Reaction MMM at 0x7fcfa67a2390>})
argK,1.4108822170410633,22.0,3056345.0,membrane ATPase/protein kinase,b2918,
scpB,1.4399918506500997,22.0,3057664.0,"methylmalonyl-CoA decarboxylase, biotin-independent",b2919,frozenset({<Reaction MMCD at 0x7fcfa67a2128>})
scpC,1.4109269609295614,22.0,3058160.0,propionyl-CoA:succinate CoA transferase,b2920,frozenset({<Reaction PPCSCT at 0x7fcfa66d2160>})
ygfI,1.4321847035052648,22.0,3059712.0,putative DNA-binding transcriptional regulator,b2921,
mscS,1.5742767956689951,22.0,3062305.0,"mechanosensitive channel protein, small conductance",b2924,
fbaA,1.451869081861639,22.0,3063808.0,"fructose-bisphosphate aldolase, class II",b2925,"frozenset({<Reaction FBA3 at 0x7fcfa6a53e80>, <Reaction FBA at 0x7fcfa6a53d68>})"
pgk,1.5919216913325507,22.0,3065856.0,phosphoglycerate kinase,b2926,frozenset({<Reaction PGK at 0x7fcfa66ff470>})
epd,1.6055974942561355,22.0,3066030.0,D-erythrose 4-phosphate dehydrogenase,b2927,frozenset({<Reaction E4PD at 0x7fcfa6a93710>})
yggD,1.5310318998562198,22.0,3068044.0,MtlR family putative transcriptional repressor,b2929,
cmtA,1.6711039513868036,22.0,3072000.0,putative mannitol-specific PTS IIB and IIC components,b2933,
loiP,1.5808452244632614,22.0,3075271.0,"Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; Era-binding heat shock protein",b2936,
speA,1.602131537718206,22.0,3077293.0,"biosynthetic arginine decarboxylase, PLP-binding",b2938,frozenset({<Reaction ARGDCpp at 0x7fcfa6b706a0>})
yqgB,1.4875542658905445,22.0,3079278.0,uncharacterized protein,b2939,
yqgC,1.4873916684753012,22.0,3079680.0,uncharacterized protein,b2940,
yggI,1.4174930923587792,22.0,3083113.0,Zn-dependent metalloprotease-related protein,b2944,
rsmE,1.435296175165918,22.0,3084492.0,"16S rRNA m(3)U1498 methyltransferase, SAM-dependent",b2946,
yqgE,1.3888812498186502,22.0,3086336.0,uncharacterized protein,b2948,
yqgF,1.437937692601725,22.0,3086858.0,putative Holliday junction resolvase,b2949,
yggS,1.454812531277823,22.0,3088456.0,"UPF0001 family protein, PLP-binding",b2951,
yggT,1.7641907080450452,22.0,3089178.0,putative inner membrane protein; compensates for loss in K+ uptake,b2952,
yggU,1.4997256772465652,22.0,3089920.0,UPF0235 family protein,b2953,
yggW,1.4359162217409016,22.0,3090625.0,HemN family putative oxidoreductase,b2955,
yggM,1.5086323444839709,22.0,3092480.0,DUF1202 family putative secreted protein,b2956,
ansB,1.6168936529549796,22.0,3093040.0,periplasmic L-asparaginase 2,b2957,"frozenset({<Reaction ASNNpp at 0x7fcfa6b7b908>, <Reaction GLUNpp at 0x7fcfa691ddd8>})"
yggL,1.5000714779975586,22.0,3095165.0,DUF469 family protein,b2959,
trmI,1.4722121393444194,22.0,3095491.0,"tRNA m(7)G46 methyltransferase, SAM-dependent",b2960,
mutY,1.435594875149203,22.0,3096576.0,adenine DNA glycosylase,b2961,
yggX,1.5246947121542527,22.0,3097600.0,oxidative damage protective factor for iron-sulfur proteins,b2962,
mltC,1.49327062545427,22.0,3098624.0,membrane-bound lytic murein transglycosylase C,b2963,"frozenset({<Reaction MLTGY3pp at 0x7fcfa68127f0>, <Reaction MLTGY1pp at 0x7fcfa6812240>, <Reaction MLTGY4pp at 0x7fcfa6812860>, <Reaction MLTGY2pp at 0x7fcfa68125f8>})"
nupG,1.5431076122680718,22.0,3099072.0,nucleoside transporter,b2964,"frozenset({<Reaction THMDt2pp at 0x7fcfa65a1e10>, <Reaction INSt2pp at 0x7fcfa68cda20>, <Reaction ADNt2pp at 0x7fcfa6c09240>, <Reaction DCYTt2pp at 0x7fcfa6abfe80>, <Reaction URIt2pp at 0x7fcfa6594898>, <Reaction DADNt2pp at 0x7fcfa6aa7eb8>, <Reaction DGSNt2pp at 0x7fcfa6aceac8>, <Reaction DURIt2pp at 0x7fcfa6a86eb8>, <Reaction DINSt2pp at 0x7fcfa6a6e128>, <Reaction CYTDt2pp at 0x7fcfa6aa7940>, <Reaction GSNt2pp at 0x7fcfa68e07b8>})"
yghD,1.3854257116918227,22.0,3103948.0,putative membrane-anchored secretion pathway M-type protein,b2968,
yghF,1.5731230229471036,22.0,3105451.0,No_gene_product,b2970,
yghG,1.3917822726366098,22.0,3106816.0,secretin (GspDbeta) OM localization lipoprotein pilotin,b2971,
pppA,1.4999116694490306,22.0,3106901.0,bifunctional prepilin leader peptidase/ methylase,b2972,
yghJ,1.5096666777419876,22.0,3107908.0,,,
glcA,1.478367304004218,22.0,3112960.0,glycolate transporter,b2975,"frozenset({<Reaction D__LACt2pp at 0x7fcfa6aa7ba8>, <Reaction GLYCLTt2rpp at 0x7fcfa69352b0>, <Reaction L__LACt2rpp at 0x7fcfa6862550>})"
glcG,1.4082538569374212,22.0,3117185.0,DUF336 family protein,b2977,
glcF,1.3844092856029697,22.0,3117594.0,glycolate oxidase 4Fe-4S iron-sulfur cluster subunit,b4467,"frozenset({<Reaction GLYCTO2 at 0x7fcfa6935da0>, <Reaction GLYCTO4 at 0x7fcfa6946358>, <Reaction GLYCTO3 at 0x7fcfa69462e8>})"
glcE,1.4986355425780022,22.0,3119104.0,glycolate oxidase FAD binding subunit,b4468,"frozenset({<Reaction GLYCTO2 at 0x7fcfa6935da0>, <Reaction GLYCTO4 at 0x7fcfa6946358>, <Reaction GLYCTO3 at 0x7fcfa69462e8>})"
glcD,1.4887758673407199,22.0,3121152.0,"glycolate oxidase subunit, FAD-linked",b2979,"frozenset({<Reaction GLYCTO2 at 0x7fcfa6935da0>, <Reaction GLYCTO4 at 0x7fcfa6946358>, <Reaction GLYCTO3 at 0x7fcfa69462e8>})"
glcC,1.5195704038972222,22.0,3121630.0,glycolate-inducible glc operon transcriptional repressor; autorepressor,b2980,
yghQ,1.3859900582440063,22.0,3125248.0,putative inner membrane polysaccharide flippase,b2983,
yghT,1.5875244083756241,22.0,3127489.0,putative ATP-binding protein,b2986,
gss,1.5766802716929171,22.0,3130021.0,glutathionylspermidine amidase and glutathionylspermidine synthetase,b2988,"frozenset({<Reaction GSPMDS at 0x7fcfa68e0a90>, <Reaction GSPMDA at 0x7fcfa68e0828>})"
yghU,1.5159358930082636,22.0,3132085.0,putative S-transferase,b2989,
hybG,1.6627700582283131,22.0,3133074.0,hydrogenase 2 accessory protein,b2990,
hybF,1.806612811314801,22.0,3133440.0,protein involved with the maturation of hydrogenases 1 and 2,b2991,
hybE,1.600388458119351,22.0,3133669.0,hydrogenase 2-specific chaperone,b2992,
hybD,1.7511656788262888,22.0,3134150.0,maturation protease for hydrogenase 2,b2993,
hybC,1.532895645419975,22.0,3134644.0,"hydrogenase 2, large subunit",b2994,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction HYD3pp at 0x7fcfa68a8d68>, <Reaction HYD2pp at 0x7fcfa68a8cf8>})"
hybB,1.444757417376054,22.0,3136344.0,putative hydrogenase 2 cytochrome b type component,b2995,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction HYD3pp at 0x7fcfa68a8d68>, <Reaction HYD2pp at 0x7fcfa68a8cf8>})"
hybA,1.3731351072660645,22.0,3137536.0,hydrogenase 2 4Fe-4S ferredoxin-type component,b2996,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction HYD3pp at 0x7fcfa68a8d68>, <Reaction HYD2pp at 0x7fcfa68a8cf8>})"
yghW,1.4290881235681356,22.0,3139808.0,DUF2623 family protein,b2998,
yghX,1.45509208261752,22.0,3140214.0,No_gene_product,b4658,
gpr,1.568706124474566,22.0,3141632.0,L-glyceraldehyde 3-phosphate reductase,b3001,frozenset({<Reaction ALR2 at 0x7fcfa6bc45c0>})
yqhA,1.7002316850287023,22.0,3142335.0,UPF0114 family putative inner membrane protein,b3002,
yghA,1.4111204921043998,22.0,3143680.0,putative oxidoreductase,b3003,
exbD,1.429047872493358,22.0,3144176.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3005,"frozenset({<Reaction FECRMtonex at 0x7fcfa69fe630>, <Reaction FE3DCITtonex at 0x7fcfa69ee6d8>, <Reaction CPGNtonex at 0x7fcfa6af3710>, <Reaction ADOCBLtonex at 0x7fcfa6c09710>, <Reaction CBL1tonex at 0x7fcfa6b2d710>, <Reaction FE3HOXtonex at 0x7fcfa69eed30>, <Reaction FEENTERtonex at 0x7fcfa69fe940>, <Reaction CBItonex at 0x7fcfa6b2dba8>, <Reaction FEOXAMtonex at 0x7fcfa69fefd0>, <Reaction FE3DHBZStonex at 0x7fcfa69ee9e8>})"
exbB,1.5884953183717385,22.0,3144608.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3006,"frozenset({<Reaction FECRMtonex at 0x7fcfa69fe630>, <Reaction FE3DCITtonex at 0x7fcfa69ee6d8>, <Reaction CPGNtonex at 0x7fcfa6af3710>, <Reaction ADOCBLtonex at 0x7fcfa6c09710>, <Reaction CBL1tonex at 0x7fcfa6b2d710>, <Reaction FE3HOXtonex at 0x7fcfa69eed30>, <Reaction FEENTERtonex at 0x7fcfa69fe940>, <Reaction CBItonex at 0x7fcfa6b2dba8>, <Reaction FEOXAMtonex at 0x7fcfa69fefd0>, <Reaction FE3DHBZStonex at 0x7fcfa69ee9e8>})"
metC,1.499925808354704,22.0,3145728.0,"cystathionine beta-lyase, PLP-dependent",b3008,"frozenset({<Reaction CYSTL at 0x7fcfa6a9ab00>, <Reaction CYSDS at 0x7fcfa6a9a5f8>})"
yghB,1.3723674291510988,22.0,3146921.0,general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter,b3009,
yqhC,1.571565693207557,22.0,3147776.0,transcriptional activator of yqhD,b3010,
yqhG,1.4756915867596958,22.0,3151872.0,DUF3828 family putative periplasmic protein,b3013,
ygiQ,1.5262135496212046,22.0,3153920.0,Radical SAM superfamily protein,b4469,
ftsP,1.62301056575789,22.0,3154615.0,septal ring component that protects the divisome from stress; multicopy suppressor of ftsI(Ts),b3017,
plsC,1.4819387063787293,22.0,3156102.0,1-acyl-sn-glycerol-3-phosphate acyltransferase,b3018,"frozenset({<Reaction AGPAT161 at 0x7fcfa6b9f320>, <Reaction AGPAT141 at 0x7fcfa6c14e48>, <Reaction AGPAT160 at 0x7fcfa6b9f278>, <Reaction AGPAT120 at 0x7fcfa6c14f98>, <Reaction AGPAT180 at 0x7fcfa6b9f3c8>, <Reaction AGPAT181 at 0x7fcfa6b9f470>, <Reaction AGPAT140 at 0x7fcfa6b9f0f0>})"
parC,1.4834170305675045,22.0,3157073.0,"DNA topoisomerase IV, subunit A",b3019,
mqsA,1.7900278749599905,22.0,3161209.0,antitoxin for MqsR toxin; transcriptional repressor,b3021,
mqsR,1.670144093755866,22.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiV,1.5999596198249586,22.0,3162112.0,transcriptional repressor for mcbR biofilm gene,b3023,
qseB,1.5806759264361991,22.0,3163186.0,quorum sensing DNA-binding response regulator in two-component regulatory system with QseC,b3025,
qseC,1.453527009940893,22.0,3164160.0,quorum sensing sensory histidine kinase in two-component regulatory system with QseB,b3026,
ygiN,1.7033777935253838,22.0,3166720.0,quinol monooxygenase,b3029,"frozenset({<Reaction QMO3 at 0x7fcfa668ddd8>, <Reaction QMO2 at 0x7fcfa668d9e8>})"
parE,1.5593987735233614,22.0,3166862.0,"DNA topoisomerase IV, subunit B",b3030,
yqiA,1.5672023655962393,22.0,3168783.0,acyl CoA esterase,b3031,
cpdA,1.7483506841802328,22.0,3169364.0,"3',5' cAMP phosphodiesterase",b3032,
yqiB,1.568913139068221,22.0,3170304.0,DUF1249 protein YqiB,b3033,
nudF,1.6317904942576706,22.0,3170639.0,ADP-ribose pyrophosphatase,b3034,frozenset({<Reaction ADPRDP at 0x7fcfa6c09978>})
tolC,1.5218757438808777,22.0,3171473.0,transport channel,b3035,"frozenset({<Reaction TTRCYCtpp at 0x7fcfa6555780>, <Reaction RFAMPtpp at 0x7fcfa661cc88>, <Reaction FEENTERtex at 0x7fcfa69fe8d0>, <Reaction INDOLEt2pp at 0x7fcfa68c4cf8>, <Reaction NOVBCNtpp at 0x7fcfa6778710>, <Reaction FUSAtpp at 0x7fcfa69b3128>, <Reaction MINCYCtpp at 0x7fcfa6803b38>, <Reaction CMtpp at 0x7fcfa6ae2588>, <Reaction DOXRBCNtpp at 0x7fcfa6a797b8>})"
ygiB,1.474863335646443,22.0,3173102.0,DUF1190 family protein,b3037,
ygiC,1.5675482484491003,22.0,3174400.0,ATP-Grasp family ATPase,b3038,
ygiD,1.6267136763352206,22.0,3174977.0,"4,5- DOPA-extradiol-dioxygenase",b3039,
zupT,1.5828044564823782,22.0,3176448.0,zinc transporter,b3040,"frozenset({<Reaction COBALT2tpp at 0x7fcfa6ae2c50>, <Reaction MN2tpp at 0x7fcfa67a2668>, <Reaction CD2tpp at 0x7fcfa6b3a278>, <Reaction CU2tpp at 0x7fcfa6b0e978>, <Reaction FE2tpp at 0x7fcfa69ee2b0>, <Reaction ZN2tpp at 0x7fcfa65309b0>})"
ribB,1.4057102375400197,22.0,3177171.0,"3,4-dihydroxy-2-butanone-4-phosphate synthase",b3041,frozenset({<Reaction DB4PS at 0x7fcfa6abf9b0>})
yqiC,1.7533549061674105,22.0,3178198.0,BMFP family putative fusogenic protein,b3042,
ygiL,1.4211739479593704,22.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
yqiH,1.5421008066432886,22.0,3183239.0,putative periplasmic pilin chaperone,b3047,
yqiI,1.6087444421509807,22.0,3184640.0,fimbrial protein,b3048,
glgS,1.6003966610409102,22.0,3185152.0,motility and biofilm regulator,b3049,
yqiJ,1.602462364203859,22.0,3185566.0,DUF1449 family inner membrane protein,b3050,
yqiK,1.4445740343628666,22.0,3186688.0,"PHB family membrane protein, function unknown",b3051,
ibsD,1.8012004382230522,22.0,3188124.0,toxic membrane protein,b4664,
ibsE,1.5176107515708992,22.0,3188499.0,toxic membrane protein,b4666,
glnE,1.4319208223396076,22.0,3190159.0,fused deadenylyltransferase/adenylyltransferase for glutamine synthetase,b3053,
ygiF,1.4594959007849437,22.0,3193022.0,inorganic triphosphatase,b3054,
ygiM,1.442623282600834,22.0,3194880.0,SH3 domain protein,b3055,
bacA,1.501964184456557,22.0,3196928.0,undecaprenyl pyrophosphate phosphatase,b3057,"frozenset({<Reaction UDCPDP at 0x7fcfa6571c18>, <Reaction UDCPDPpp at 0x7fcfa6571d30>})"
plsY,1.5611987465185273,22.0,3198052.0,putative glycerol-3-phosphate acyltransferase,b3059,"frozenset({<Reaction APG3PAT140 at 0x7fcfa6b5ab00>, <Reaction APG3PAT161 at 0x7fcfa6b5ac18>, <Reaction APG3PAT160 at 0x7fcfa6b5ab38>, <Reaction APG3PAT181 at 0x7fcfa6b5ad30>, <Reaction APG3PAT120 at 0x7fcfa6b5a588>, <Reaction APG3PAT141 at 0x7fcfa6b5aac8>, <Reaction APG3PAT180 at 0x7fcfa6b5acf8>})"
ttdR,1.506114784708488,22.0,3198976.0,transcriptional activator of ttdABT,b3060,
ttdA,1.5318255980507487,22.0,3199821.0,"L-tartrate dehydratase, alpha subunit",b3061,frozenset({<Reaction TARTD at 0x7fcfa66133c8>})
dnaG,1.449488542008185,22.0,3204465.0,DNA primase,b3066,
rpoD,1.6298307116613002,22.0,3206405.0,"RNA polymerase, sigma 70 (sigma D) factor",b3067,
mug,1.4737976963055452,22.0,3208325.0,G/U mismatch-specific DNA glycosylase; xanthine DNA glycosylase,b3068,
yqjH,1.523830040326428,22.0,3209216.0,putative siderophore interacting protein,b3070,
yqjI,1.4499542933706258,22.0,3210137.0,PadR family putative transcriptional regulator,b3071,
aer,1.5673132550505557,22.0,3211264.0,fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component,b3072,
ygjH,1.3608612641406637,22.0,3214336.0,putative tRNA binding protein; putative tRNA corner chaperone,b3074,
ebgR,1.5606206818967103,22.0,3215360.0,transcriptional repressor,b3075,
ebgC,1.402663145115446,22.0,3219456.0,"evolved beta-D-galactosidase, beta subunit; cupin superfamily",b3077,
ygjJ,1.564491061704777,22.0,3221504.0,putative periplasmic protein,b3079,
fadH,1.470192656127358,22.0,3225023.0,"2,4-dienoyl-CoA reductase, NADH and FMN-linked",b3081,
higA,1.6496929295899951,22.0,3227086.0,antitoxinof the HigB-HigA toxin-antitoxin system,b3082,
higB,1.447209908473545,22.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
ygjR,1.5150673730197142,22.0,3230669.0,putative NAD(P)-dependent dehydrogenase,b3087,
alx,1.648246705097351,22.0,3231938.0,putative membrane-bound redox modulator,b3088,
sstT,1.4490229201495985,22.0,3233792.0,sodium:serine/threonine symporter,b3089,"frozenset({<Reaction THRt4pp at 0x7fcfa65add30>, <Reaction SERt4pp at 0x7fcfa65de978>})"
ygjV,1.4512381793010942,22.0,3234551.0,Imp-YgjV family inner membrane protein,b3090,
uxaA,1.5622131609704784,22.0,3235840.0,altronate hydrolase,b3091,frozenset({<Reaction ALTRH at 0x7fcfa6bc4da0>})
uxaC,1.5182223628065032,22.0,3236687.0,uronate isomerase,b3092,"frozenset({<Reaction GUI2 at 0x7fcfa68f9198>, <Reaction GUI1 at 0x7fcfa68ecfd0>})"
exuT,1.5948054280931925,22.0,3238462.0,hexuronate transporter,b3093,"frozenset({<Reaction GALURt2rpp at 0x7fcfa695aeb8>, <Reaction GLCURt2rpp at 0x7fcfa6990668>})"
exuR,1.5908528923783807,22.0,3240010.0,hexuronate regulon transcriptional repressor; autorepressor,b3094,
yqjA,1.5645296672235645,22.0,3241131.0,general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter,b3095,
mzrA,1.5783512252390228,22.0,3241984.0,modulator of EnvZ/OmpR regulon,b3096,
yqjC,1.7666914387204882,22.0,3242327.0,DUF1090 family putative periplasmic protein,b3097,
yqjD,1.514531297915249,22.0,3243008.0,membrane-anchored ribosome-binding protein,b3098,
yqjE,1.5379434405228525,22.0,3243041.0,DUF1469 family inner membrane protein,b3099,
yqjK,1.591685609505904,22.0,3243520.0,uncharacterized protein,b3100,
yqjF,1.6067866860584972,22.0,3244032.0,putative quinol oxidase subunit,b3101,
yqjG,1.6586333914726865,22.0,3244382.0,putative S-transferase,b3102,
yhaK,1.5754743317997955,22.0,3248128.0,redox-sensitive bicupin,b3106,
tdcG,1.4631373391027689,22.0,3252224.0,"L-serine dehydratase 3, anaerobic",b4471,frozenset({<Reaction SERD_L at 0x7fcfa65de4a8>})
tdcF,1.6495104273810925,22.0,3253079.0,putative reactive intermediate deaminase,b3113,
tdcE,1.4681254134145947,22.0,3253482.0,pyruvate formate-lyase 4/2-ketobutyrate formate-lyase,b3114,"frozenset({<Reaction PFL at 0x7fcfa66f1ac8>, <Reaction OBTFL at 0x7fcfa6731860>})"
tdcD,1.5791143807859465,22.0,3256320.0,"propionate kinase/acetate kinase C, anaerobic",b3115,"frozenset({<Reaction PPAKr at 0x7fcfa66c64a8>, <Reaction ACKr at 0x7fcfa6bdb7f0>})"
tdcC,1.7163099135747877,22.0,3258368.0,L-threonine/L-serine transporter,b3116,"frozenset({<Reaction THRt2rpp at 0x7fcfa65adc88>, <Reaction SERt2rpp at 0x7fcfa65de6d8>})"
tdcB,1.5602056188023588,22.0,3258397.0,"L-threonine dehydratase, catabolic",b3117,frozenset({<Reaction THRD_L at 0x7fcfa65ad710>})
tdcA,1.6396324256572756,22.0,3260416.0,tdc operon transcriptional activator,b3118,
tdcR,1.366694512827682,22.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaB,1.510798626817491,22.0,3261212.0,uncharacterized protein,b3120,
garK,1.4978075634026506,22.0,3264512.0,glycerate kinase I,b3124,frozenset({<Reaction GLYCK2 at 0x7fcfa6935a90>})
garR,1.4532553895807852,22.0,3265225.0,tartronate semialdehyde reductase,b3125,frozenset({<Reaction TRSARr at 0x7fcfa65556a0>})
garL,1.5619703522850994,22.0,3266560.0,alpha-dehydro-beta-deoxy-D-glucarate aldolase,b3126,frozenset({<Reaction GLCRAL at 0x7fcfa69867f0>})
garP,1.587601480163211,22.0,3266931.0,putative (D)-galactarate transporter,b3127,"frozenset({<Reaction GLCRt2rpp at 0x7fcfa6986da0>, <Reaction GLYCAt2rpp at 0x7fcfa6935438>, <Reaction GALCTt2rpp at 0x7fcfa695a6d8>})"
prlF,1.4935350229903612,22.0,3270656.0,antitoxin of the SohA(PrlF)-YhaV toxin-antitoxin system,b3129,
yhaV,1.7230852648465873,22.0,3270695.0,toxin of the SohB(PrlF)-YhaV toxin-antitoxin system,b3130,
agaR,1.7636870936905857,22.0,3271214.0,transcriptional repressor of the aga regulon,b3131,
agaV,1.543908364434628,22.0,3273575.0,N-acetylgalactosamine-specific enzyme IIB component of PTS,b3133,
agaW,1.3925401410983267,22.0,3274059.0,No_gene_product,b3134,
agaA,1.3549898733868935,22.0,3274752.0,No_gene_product,b3135,
agaS,1.4374031634985267,22.0,3275334.0,tagatose-6-phosphate ketose/aldose isomerase,b3136,
kbaY,1.4619455055249722,22.0,3276800.0,"tagatose 6-phosphate aldolase 1, kbaY subunit",b3137,frozenset({<Reaction TGBPA at 0x7fcfa65a1630>})
agaC,1.5751593474993533,22.0,3278043.0,N-acetylgalactosamine-specific enzyme IIC component of PTS,b3139,
agaD,1.4630586118115088,22.0,3278848.0,N-acetylgalactosamine-specific enzyme IID component of PTS,b3140,
agaI,1.643641724993052,22.0,3279628.0,galactosamine-6-phosphate isomerase,b3141,
yraH,1.5845475938528069,22.0,3280896.0,putative fimbrial-like adhesin protein,b3142,
yraI,1.4571897470858999,22.0,3281448.0,putative periplasmic pilin chaperone,b3143,
yraJ,1.540721168695614,22.0,3282172.0,putative outer membrane protein,b3144,
yraK,1.7106042037522793,22.0,3284992.0,putative fimbrial-like adhesin protein,b3145,
rsmI,1.4749773398105241,22.0,3285833.0,"16S rRNA C1402 2'-O-ribose methyltransferase, SAM-dependent",b3146,
lpoA,1.3704537667910057,22.0,3286758.0,OM lipoprotein stimulator of MrcA transpeptidase,b3147,
yraN,1.580786209900451,22.0,3289088.0,UPF0102 family protein,b3148,
diaA,1.685841006354859,22.0,3289167.0,DnaA initiator-associating factor for replication initiation,b3149,
yraP,1.5023417938616337,22.0,3289767.0,outer membrane lipoprotein,b3150,
yraQ,1.527028216208679,22.0,3291136.0,putative inner membrane permease,b3151,
yhbO,1.4819890945441896,22.0,3292332.0,stress-resistance protein,b3153,
yhbP,1.5436990960541475,22.0,3293184.0,UPF0306 family protein,b3154,
